,index,geo_index,height_mean,height_std,area_mean,area_std,Site,Year,0
6482,4033,398000_3286000,13.274643575984033,5.2326173794780795,19.807394845373455,18.532053665671434,OSBS,2018,18790
6483,4033,398000_3286000,13.274643575984033,5.2326173794780795,19.807394845373455,18.532053665671434,OSBS,2019,28973
6484,4034,398000_7605000,3.261979990935326,,9.680000000870786,,TOOL,2019,1
6485,4035,398000_7607000,3.5450000762939453,0.14849245102317,11.590000000837026,2.701147904265968,TOOL,2019,2
6486,4036,398000_7609000,3.294553962230682,,6.25,,TOOL,2019,1
6487,4037,399000_3283000,10.785825084625703,4.534690814395234,20.445002301106992,20.470308860589938,OSBS,2018,11813
6488,4037,399000_3283000,10.785825084625703,4.534690814395234,20.445002301106992,20.470308860589938,OSBS,2019,16434
6489,4038,400000_3278000,10.91907615378834,3.211700105599496,13.421969306211519,10.90327688839177,OSBS,2018,27566
6490,4038,400000_3278000,10.91907615378834,3.211700105599496,13.421969306211519,10.90327688839177,OSBS,2019,35639
6491,4039,400000_3279000,11.132444852158402,5.019441127053055,15.308812591854105,13.645667865295076,OSBS,2019,29889
6492,4039,400000_3279000,11.132444852158402,5.019441127053055,15.308812591854105,13.645667865295076,OSBS,2018,22494
6493,4040,400000_3281000,11.0412555302557,3.8875152426327353,17.0929124694936,15.700798908555177,OSBS,2019,31086
6494,4040,400000_3281000,11.0412555302557,3.8875152426327353,17.0929124694936,15.700798908555177,OSBS,2018,22621
6495,4041,400000_3288000,12.404908237374,3.950797507676427,14.682589347212359,11.288212131767015,OSBS,2018,37326
6496,4041,400000_3288000,12.404908237374,3.950797507676427,14.682589347212359,11.288212131767015,OSBS,2019,45413
6497,4042,400000_3289000,12.679868496565458,4.270326005618474,16.47119448181329,14.124799383134569,OSBS,2019,35548
6498,4042,400000_3289000,12.679868496565458,4.270326005618474,16.47119448181329,14.124799383134569,OSBS,2018,26864
6499,4043,400000_7614000,3.7953792947769167,0.091062204400094,7.4133333341109875,1.6109107151655342,TOOL,2019,3
6500,4044,401000_3275000,10.905100125787833,3.96592552120582,23.033795031963454,20.984450441263906,OSBS,2019,19847
6501,4045,401000_3276000,10.371644748624172,3.305387203493948,16.728837697470503,12.882456356071087,OSBS,2019,27153
6502,4046,401000_3279000,9.132582631159773,5.081640419839829,18.176131726889334,14.612095502053316,OSBS,2019,27603
6503,4046,401000_3279000,9.132582631159773,5.081640419839829,18.176131726889334,14.612095502053316,OSBS,2018,28422
6504,4047,401000_3283000,12.370587145848132,5.275658830921577,18.999358590802125,16.100144295932576,OSBS,2019,23845
6505,4047,401000_3283000,12.370587145848132,5.275658830921577,18.999358590802125,16.100144295932576,OSBS,2018,23956
6506,4048,401000_3284000,13.21947240422151,6.246808888530755,21.003220839915958,17.124295045007827,OSBS,2019,19263
6507,4048,401000_3284000,13.21947240422151,6.246808888530755,21.003220839915958,17.124295045007827,OSBS,2018,17954
6508,4049,401000_3287000,9.534334368329716,3.6224786392611388,20.95405875546517,18.388010656064573,OSBS,2018,22362
6509,4049,401000_3287000,9.534334368329716,3.6224786392611388,20.95405875546517,18.388010656064573,OSBS,2019,23455
6510,4050,401000_3289000,10.497881831602205,4.157322884101502,19.416192368286215,17.164510942077552,OSBS,2019,22816
6511,4050,401000_3289000,10.497881831602205,4.157322884101502,19.416192368286215,17.164510942077552,OSBS,2018,22233
6512,4051,401000_7615000,3.6483126879845345,0.41868588757997927,10.57928571420223,6.010463266768968,TOOL,2018,1
6513,4051,401000_7615000,3.6483126879845345,0.41868588757997927,10.57928571420223,6.010463266768968,TOOL,2019,13
6514,4052,402000_3276000,9.65780765881694,3.336911612878685,20.752251193516102,18.998487002429833,OSBS,2019,13615
6515,4053,402000_3278000,7.924527792949264,4.745033263368241,17.922892252723123,13.488668123479426,OSBS,2019,11847
6516,4053,402000_3278000,7.924527792949264,4.745033263368241,17.922892252723123,13.488668123479426,OSBS,2018,11671
6517,4054,402000_3279000,9.41425125288644,4.740308690610408,16.051636788739398,12.741666841038661,OSBS,2019,1305
6518,4054,402000_3279000,9.41425125288644,4.740308690610408,16.051636788739398,12.741666841038661,OSBS,2018,1261
6519,4055,402000_3281000,10.12023595853453,3.7914065212334767,20.74559616875052,19.182335696195988,OSBS,2019,16587
6520,4055,402000_3281000,10.12023595853453,3.7914065212334767,20.74559616875052,19.182335696195988,OSBS,2018,16927
6521,4056,402000_7616000,4.447049356074333,0.5449052211659385,13.435999999069377,6.520124998245428,TOOL,2019,5
6522,4057,402000_7617000,3.355742518365383,0.05054764863464428,8.654999999625144,0.2050609671399882,TOOL,2019,2
6523,4058,403000_3276000,10.444244859710572,3.9044593120146267,16.626797792937417,15.678864402099684,OSBS,2019,25192
6524,4059,403000_3280000,7.652722566718713,4.84333239332725,15.46232015553418,13.710521225724598,OSBS,2018,1353
6525,4059,403000_3280000,7.652722566718713,4.84333239332725,15.46232015553418,13.710521225724598,OSBS,2019,1733
6526,4060,403000_3282000,9.862989271022897,3.328805594336849,19.132022625845828,17.896862706008978,OSBS,2019,14748
6527,4060,403000_3282000,9.862989271022897,3.328805594336849,19.132022625845828,17.896862706008978,OSBS,2018,13715
6528,4061,403000_3283000,10.298655436339061,3.5798883782611806,17.921061078776948,14.88429520086651,OSBS,2018,18304
6529,4061,403000_3283000,10.298655436339061,3.5798883782611806,17.921061078776948,14.88429520086651,OSBS,2019,19516
6530,4062,403000_7617000,4.319900783853531,0.32233056951416705,12.381000000072294,4.819835059446617,TOOL,2019,10
6531,4063,404000_3276000,9.96674033731131,3.8542960336090104,14.505878802422739,13.45358468278687,OSBS,2019,33301
6532,4064,404000_3279000,10.6195363203299,4.718588429819242,14.937977883081661,15.036694743866708,OSBS,2019,25294
6533,4064,404000_3279000,10.6195363203299,4.718588429819242,14.937977883081661,15.036694743866708,OSBS,2018,17750
6534,4065,404000_3282000,9.655603372814802,3.452398388901108,15.173217217945824,13.122877894447779,OSBS,2018,25510
6535,4065,404000_3282000,9.655603372814802,3.452398388901108,15.173217217945824,13.122877894447779,OSBS,2019,33684
6536,4066,404000_3287000,9.840305907110817,3.4904501036873135,14.95666620156016,12.999073171664902,OSBS,2018,28113
6537,4066,404000_3287000,9.840305907110817,3.4904501036873135,14.95666620156016,12.999073171664902,OSBS,2019,36390
6538,4067,404000_3289000,9.53323717421234,3.3348783976645344,16.555977559402024,16.112270913053887,OSBS,2018,24772
6539,4067,404000_3289000,9.53323717421234,3.3348783976645344,16.555977559402024,16.112270913053887,OSBS,2019,33337
6540,4068,404000_7614000,3.011979988574982,,9.919999998843997,,TOOL,2019,1
6541,4069,405000_3276000,9.692864633272706,3.729696508955174,14.55573004343827,13.70688819326706,OSBS,2019,29464
6542,4070,405000_3283000,9.35922282332576,3.1611140966008944,15.160794215651524,13.79306705982569,OSBS,2019,30069
6543,4070,405000_3283000,9.35922282332576,3.1611140966008944,15.160794215651524,13.79306705982569,OSBS,2018,23040
6544,4071,405000_3284000,9.34457394804119,3.175456590859837,14.920282841836013,13.17526281228558,OSBS,2019,29228
6545,4071,405000_3284000,9.34457394804119,3.175456590859837,14.920282841836013,13.17526281228558,OSBS,2018,21401
6546,4072,405000_3286000,5.480034400178952,1.846177530360474,26.639802371577193,19.255178506077673,OSBS,2019,366
6547,4072,405000_3286000,5.480034400178952,1.846177530360474,26.639802371577193,19.255178506077673,OSBS,2018,393
6548,4073,405000_3287000,12.045268915158289,4.611196113501532,16.678376291297365,14.659817397602774,OSBS,2018,12355
6549,4073,405000_3287000,12.045268915158289,4.611196113501532,16.678376291297365,14.659817397602774,OSBS,2019,16782
6550,4074,405000_3288000,10.852265216948533,4.7819167111260485,15.554901934462414,14.737086847017295,OSBS,2019,21413
6551,4074,405000_3288000,10.852265216948533,4.7819167111260485,15.554901934462414,14.737086847017295,OSBS,2018,15858
6552,4075,406000_3279000,8.900606456063137,3.604542610425991,16.496301158655243,14.797217399779242,OSBS,2018,14492
6553,4075,406000_3279000,8.900606456063137,3.604542610425991,16.496301158655243,14.797217399779242,OSBS,2019,27021
6554,4076,406000_3283000,9.2006447932331,2.9356748433943625,14.97822044830693,12.98276392158836,OSBS,2018,26773
6555,4076,406000_3283000,9.2006447932331,2.9356748433943625,14.97822044830693,12.98276392158836,OSBS,2019,35237
6556,4077,406000_3287000,9.947642658661838,3.7072943127236506,17.299010049394436,15.119708804977959,OSBS,2018,31231
6557,4077,406000_3287000,9.947642658661838,3.7072943127236506,17.299010049394436,15.119708804977959,OSBS,2019,40813
6558,4078,406000_3289000,12.293132645147294,6.21093470017398,19.339907496980103,17.3169970718381,OSBS,2018,11893
6559,4078,406000_3289000,12.293132645147294,6.21093470017398,19.339907496980103,17.3169970718381,OSBS,2019,13944
6560,4079,406000_3290000,9.637113125187051,3.8692628917061986,18.215420092226864,17.449837342693417,OSBS,2018,19022
6561,4079,406000_3290000,9.637113125187051,3.8692628917061986,18.215420092226864,17.449837342693417,OSBS,2019,25861
6562,4080,406000_3292000,8.429165588333843,3.094419227890974,15.457013547925797,13.393414139002095,OSBS,2019,27089
6563,4081,407000_3288000,9.980884751559019,3.463534347898338,16.541554799098733,14.554518403718658,OSBS,2019,31825
6564,4081,407000_3288000,9.980884751559019,3.463534347898338,16.541554799098733,14.554518403718658,OSBS,2018,23404
6565,4082,407000_3289000,10.84416722070861,3.7846118567601654,17.800338667642293,16.95788655743333,OSBS,2018,19035
6566,4082,407000_3289000,10.84416722070861,3.7846118567601654,17.800338667642293,16.95788655743333,OSBS,2019,26644
6567,4083,408000_3281000,7.068034482792277,2.844546642482221,12.40075104168581,10.773067289375579,OSBS,2019,44116
6568,4083,408000_3281000,7.068034482792277,2.844546642482221,12.40075104168581,10.773067289375579,OSBS,2018,24522
6569,4084,408000_3282000,8.358144543262775,3.5718183788814213,14.620387378410399,12.576964771218009,OSBS,2018,21680
6570,4084,408000_3282000,8.358144543262775,3.5718183788814213,14.620387378410399,12.576964771218009,OSBS,2019,32608
6571,4085,409000_3279000,6.649827467373023,2.4660748259474836,16.054792522929464,15.369821241385067,OSBS,2018,17761
6572,4086,409000_3280000,6.734994734415639,3.052133871247488,12.679990632749918,12.437296187211375,OSBS,2019,39731
6573,4086,409000_3280000,6.734994734415639,3.052133871247488,12.679990632749918,12.437296187211375,OSBS,2018,24322
6574,4087,409000_3289000,8.666224407110821,3.3637366080992614,17.55902505281035,16.16364272349568,OSBS,2018,16227
6575,4087,409000_3289000,8.666224407110821,3.3637366080992614,17.55902505281035,16.16364272349568,OSBS,2019,16903
6576,4088,410000_3282000,7.9248341223370184,3.180698966000072,11.54077567740214,9.227820399981775,OSBS,2019,37348
6577,4089,410000_3283000,8.213084619861768,2.789762623607614,12.098541843776498,10.005822976738415,OSBS,2019,45873
6578,4090,410000_3284000,9.223857057095076,3.0838175693004644,14.289548132823828,11.641781772121858,OSBS,2019,26136
6579,4091,419000_3596000,10.371538458198456,5.106125723257939,29.353971997033543,26.096907492719247,DELA,2018,8142
6580,4092,419000_3606000,13.67680989923162,6.3018828265787254,21.539918373497922,22.147229883668818,DELA,2019,26462
6581,4093,419000_4415000,8.80510706607639,4.045584630924663,5.781509262167703,4.194214850279783,WLOU,2019,80165
6582,4094,419000_4416000,8.813188462063565,3.753839563596351,6.340652466000782,5.531522939542336,WLOU,2019,51359
6583,4095,419000_4417000,8.28568208727339,3.8412728235950007,6.754438920267723,5.457923888009672,WLOU,2019,34193
6584,4096,420000_3597000,8.996469381949314,4.253623592110957,23.047664712433658,24.843204133120565,DELA,2019,14328
6585,4097,420000_3598000,14.894973043982809,5.578584406272059,20.80239775332676,21.65780655606879,DELA,2019,25282
6586,4098,420000_3600000,16.311533426733718,6.148724895201671,20.408997693962405,20.342647387129336,DELA,2019,30789
6587,4099,420000_3603000,10.696003541822265,4.946212657800855,16.489552088566448,15.879348545037544,DELA,2019,31792
6588,4100,420000_3605000,11.43211479423038,6.397116644836759,13.59909407962341,12.08079070358365,DELA,2019,46737
6589,4101,420000_4415000,9.404988692345519,4.529776858759028,6.191467548713949,4.617602826017296,WLOU,2019,72863
6590,4102,421000_3597000,8.383041700421497,4.060971528109407,27.421855358148722,28.055759481429845,DELA,2019,10246
6591,4103,421000_3598000,9.99969330400819,5.015868397870302,21.77716510902024,22.436466766358084,DELA,2019,14445
6592,4104,421000_3603000,12.188239185019428,5.575556434438312,15.256938618322147,15.375025328820037,DELA,2019,38953
6593,4105,422000_3597000,8.506361022512191,3.6445009446423264,19.3546219931059,19.933233094806997,DELA,2019,18042
6594,4106,422000_3598000,11.084703117543345,4.8872502862084835,19.083969536689267,18.01075428501385,DELA,2019,23635
6595,4107,422000_3600000,12.301045902266868,4.875279581155352,16.682713006833055,15.626781403568256,DELA,2019,28485
6596,4108,422000_3602000,16.33590774309174,6.899149012590053,17.896470689436406,18.19874024569821,DELA,2019,34868
6597,4109,422000_3603000,16.702723818493002,6.0295492523646175,14.767686985990728,16.738604171888326,DELA,2019,51314
6598,4110,422000_3606000,11.971422259750842,6.667024452776353,14.145924216651611,14.856982025433375,DELA,2019,41170
6599,4111,422000_4415000,10.433729345373028,4.216613073753964,5.6763265218637216,3.8862356289892848,WLOU,2019,93127
6600,4112,422000_4417000,8.950336197728799,4.098951616378747,5.904960083038405,4.556646921477735,WLOU,2019,72275
6601,4113,423000_3598000,12.322198927884067,5.192524410438616,17.454168070988754,16.196955729301088,DELA,2019,26703
6602,4114,423000_3601000,14.476984344121853,6.814863201553313,17.442856567630386,17.647355281133333,DELA,2019,22352
6603,4115,423000_3602000,12.433721465399897,5.364084235287355,16.549509295631566,16.745781732585247,DELA,2019,30283
6604,4116,423000_3603000,17.346259840901144,5.4380713837200645,18.408734974011608,18.942936663635816,DELA,2019,26371
6605,4117,423000_3604000,10.976892384834699,6.469590310689708,13.189796518070866,14.204922336591718,DELA,2019,36072
6606,4118,423000_4414000,10.204435395312677,4.2251146908777555,5.771210206131405,4.259625294587846,WLOU,2019,80540
6607,4119,423000_4415000,10.025700579739443,3.953597981743296,5.496670416364759,4.313729160123549,WLOU,2019,76451
6608,4120,423000_4416000,10.012676644810968,4.01622463683314,5.816100886792548,4.375274474393997,WLOU,2019,77810
6609,4121,423000_4417000,9.930288743524914,4.143386337021073,6.333553532499276,4.8514185222587365,WLOU,2019,66016
6610,4122,424000_3600000,16.608102918441748,6.802646282593897,20.59978314828337,21.9000262337889,DELA,2019,29006
6611,4123,424000_3601000,15.292150453136031,6.789980673426432,19.841575879725553,22.015915917804136,DELA,2019,22819
6612,4124,425000_3596000,10.340566954537216,5.3396354031112905,17.718561680614457,18.713231722557214,DELA,2019,18612
6613,4125,425000_3597000,9.033804552098202,5.012434165283098,15.994173709517563,16.317257461965564,DELA,2019,30764
6614,4126,425000_3598000,13.721165971065952,7.115874708792859,21.151844735998537,22.597296953144344,DELA,2019,12804
6615,4127,425000_3601000,13.32745476173734,7.111145218329961,18.806424705271755,19.797564068019184,DELA,2019,30115
6616,4128,425000_3603000,15.130165247896514,7.020301858477056,19.68398685251528,19.960903615905522,DELA,2019,30272
6617,4129,425000_3606000,8.507520874858354,3.463787943628197,12.27112832332239,11.328247338117253,DELA,2019,18656
6618,4130,426000_3600000,8.996438010193806,3.65836405240026,15.582023879527208,14.941846746370837,DELA,2019,17002
6619,4131,426000_3602000,13.00697898194745,5.929136637846758,22.229318809293694,24.186822381004017,DELA,2019,23180
6620,4132,426000_3605000,13.450704866209172,5.0585153093074995,25.026300219578175,25.440933547451237,DELA,2019,15482
6621,4133,427000_3596000,12.903372541266044,6.035903634215081,21.211328212368525,21.04942667728845,DELA,2019,13409
6622,4134,427000_3600000,8.205241803342624,3.331530489934305,23.1398449612306,21.49310725265329,DELA,2019,2193
6623,4135,427000_3601000,12.564167956007726,5.202750923677402,21.280298507454468,21.092318157270277,DELA,2019,8375
6624,4136,427000_3603000,13.563392160306394,6.348202913378273,21.210149786562845,22.01226581704747,DELA,2019,12885
6625,4137,427000_3606000,14.1285544353321,8.274712788406948,17.341533380857232,18.271025099810807,DELA,2019,26647
6626,4138,428000_3598000,7.692986034054571,3.69617329152891,15.153078062769305,14.016851654691216,DELA,2019,10799
6627,4139,428000_3599000,8.833332578182718,3.6391415632327084,18.64016464237761,17.538163425794504,DELA,2019,3705
6628,4140,428000_3600000,8.502185655840673,3.701407149586782,19.480843874811917,19.051812063517882,DELA,2019,6008
6629,4141,428000_3602000,13.279065157495772,5.5319082785108975,18.447326046954096,17.013700795679785,DELA,2019,9241
6630,4142,428000_3603000,14.909474939885031,7.262057321997184,18.985637658744988,18.80623976054555,DELA,2019,11652
6631,4143,428000_3604000,16.88202372924699,8.599301203577866,17.295594783816632,17.692686228060193,DELA,2019,26993
6632,4144,428000_3605000,16.447481880766023,8.635913658429569,15.239330642347854,16.127161023296264,DELA,2019,40382
6633,4145,428000_3606000,9.696985052656185,6.683642293199652,13.095347508790496,13.38510368141467,DELA,2019,46042
6634,4146,432000_4514000,7.033867835586241,3.1639300905207874,17.75255331419358,34.664221987098024,REDB,2019,5205
6635,4147,432000_4515000,6.577549274734156,2.534271848656268,22.0195820746201,33.807920574940184,REDB,2019,3972
6636,4148,432000_4517000,6.767013228350123,2.5656269139011223,28.490278793498923,42.12368697055732,REDB,2019,6564
6637,4149,433000_4514000,4.663469746675596,1.3452641415356306,9.411353065614593,20.55295471889243,REDB,2019,1419
6638,4150,433000_4517000,8.261871235875951,2.690649218253214,18.305984226390837,34.34986222933554,REDB,2019,12299
6639,4151,433000_4518000,11.032549482725717,5.430724315075773,18.412332358929614,25.01067111130529,REDB,2019,10946
6640,4152,434000_4514000,4.164087354113341,1.0889968555795553,54.449878049157014,70.3140372234078,REDB,2019,328
6641,4153,434000_4516000,6.512991633504686,2.24417880921587,36.85238413204013,50.31851065519192,REDB,2019,5092
6642,4154,434000_4519000,13.884251371692372,6.330710658115841,16.423413360671248,15.205970294224628,REDB,2019,19535
6643,4155,435000_4515000,4.97206526843493,1.7022417980111817,55.92404597721085,75.36260825660125,REDB,2019,435
6644,4156,435000_4516000,6.806443279282504,3.7275737512126725,16.775366020580645,27.292342452153758,REDB,2019,4385
6645,4157,435000_4519000,13.925783685954691,6.166282734508244,18.828042150090017,18.64669689674046,REDB,2019,14567
6646,4158,436000_4516000,5.641187289109306,2.338138066963363,20.22636207887679,34.78085351206853,REDB,2019,1751
6647,4159,445000_4434000,6.034276145048536,3.5369807280083942,27.57034602083723,25.216239763188668,NIWO,2019,179
6648,4159,445000_4434000,6.034276145048536,3.5369807280083942,27.57034602083723,25.216239763188668,NIWO,2018,110
6649,4160,448000_4430000,6.985920271637246,3.0160444965553235,3.427991247102981,2.110881349551876,NIWO,2018,25942
6650,4160,448000_4430000,6.985920271637246,3.0160444965553235,3.427991247102981,2.110881349551876,NIWO,2019,23870
6651,4161,448000_4431000,6.882551163096286,2.767107234992841,3.7487751204960316,2.3015796993870534,NIWO,2019,47658
6652,4161,448000_4431000,6.882551163096286,2.767107234992841,3.7487751204960316,2.3015796993870534,NIWO,2018,52360
6653,4162,449000_4427000,8.611259571744473,3.156804884108611,4.468025888654297,2.672363983150243,NIWO,2019,97745
6654,4162,449000_4427000,8.611259571744473,3.156804884108611,4.468025888654297,2.672363983150243,NIWO,2018,96935
6655,4163,449000_4432000,7.675879614382048,3.2142121584470362,3.9072882026439686,2.633290983128963,NIWO,2019,59223
6656,4163,449000_4432000,7.675879614382048,3.2142121584470362,3.9072882026439686,2.633290983128963,NIWO,2018,59617
6657,4164,450000_4430000,7.412143352223523,2.590406899650591,3.8765279555327075,2.1797110320438353,NIWO,2018,99164
6658,4164,450000_4430000,7.412143352223523,2.590406899650591,3.8765279555327075,2.1797110320438353,NIWO,2019,109471
6659,4165,450000_4431000,7.03464481973913,2.392016425787849,3.7245909637380703,1.9039897701723345,NIWO,2018,59776
6660,4165,450000_4431000,7.03464481973913,2.392016425787849,3.7245909637380703,1.9039897701723345,NIWO,2019,66692
6661,4166,450000_4432000,7.3917596494436335,2.9012928101862716,4.1355807998428125,2.489604224633449,NIWO,2019,86451
6662,4166,450000_4432000,7.3917596494436335,2.9012928101862716,4.1355807998428125,2.489604224633449,NIWO,2018,78735
6663,4167,450000_4433000,6.905424397874497,3.2422237042267814,3.9383111677784224,2.447831041933801,NIWO,2019,26130
6664,4167,450000_4433000,6.905424397874497,3.2422237042267814,3.9383111677784224,2.447831041933801,NIWO,2018,22519
6665,4168,450000_4434000,4.550423631078468,1.6801340062906291,3.0878941377653644,2.095346844601902,NIWO,2019,2098
6666,4168,450000_4434000,4.550423631078468,1.6801340062906291,3.0878941377653644,2.095346844601902,NIWO,2018,1416
6667,4169,451000_4428000,8.772648205081113,2.948608889832117,4.841919955966097,3.3457856864655473,NIWO,2018,97164
6668,4169,451000_4428000,8.772648205081113,2.948608889832117,4.841919955966097,3.3457856864655473,NIWO,2019,95330
6669,4170,451000_4429000,8.342611683910322,2.8028212782076105,5.087153925139429,3.523126002373301,NIWO,2019,92700
6670,4170,451000_4429000,8.342611683910322,2.8028212782076105,5.087153925139429,3.523126002373301,NIWO,2018,94326
6671,4171,452000_3103000,8.090313203357365,4.70004247980766,15.891221514801163,13.411832252753175,DSNY,2019,22775
6672,4172,452000_3104000,10.248134607314455,6.521796632060806,18.88731605615818,15.44998415774689,DSNY,2019,29404
6673,4172,452000_3104000,10.248134607314455,6.521796632060806,18.88731605615818,15.44998415774689,DSNY,2018,20720
6674,4173,452000_3105000,9.237592861549306,4.009904062049873,16.599475495825228,12.243015833478903,DSNY,2018,30914
6675,4173,452000_3105000,9.237592861549306,4.009904062049873,16.599475495825228,12.243015833478903,DSNY,2019,41135
6676,4174,452000_3108000,9.236460259806437,4.819527281032258,14.399376393584946,9.767997260537664,DSNY,2019,55333
6677,4174,452000_3108000,9.236460259806437,4.819527281032258,14.399376393584946,9.767997260537664,DSNY,2018,41090
6678,4175,452000_3114000,7.826060850428168,3.903595329870538,13.96608262709259,14.84610952459505,DSNY,2019,4720
6679,4176,452000_4429000,8.06074441416207,2.5873148485224817,4.978760042911161,4.041353459391774,NIWO,2019,86245
6680,4176,452000_4429000,8.06074441416207,2.5873148485224817,4.978760042911161,4.041353459391774,NIWO,2018,91866
6681,4177,452000_4431000,8.334731872394574,2.5535530607906973,4.424130396404652,2.74822687681963,NIWO,2018,101556
6682,4177,452000_4431000,8.334731872394574,2.5535530607906973,4.424130396404652,2.74822687681963,NIWO,2019,102284
6683,4178,452000_4432000,7.850628765871753,2.624179884573989,4.231227789131066,2.377608190796479,NIWO,2018,105116
6684,4178,452000_4432000,7.850628765871753,2.624179884573989,4.231227789131066,2.377608190796479,NIWO,2019,107111
6685,4179,452000_4434000,7.346621785597408,2.778569409552377,3.765533781202624,1.964479750466,NIWO,2018,37243
6686,4179,452000_4434000,7.346621785597408,2.778569409552377,3.765533781202624,1.964479750466,NIWO,2019,38228
6687,4180,452000_4446000,5.032570631616658,1.601033597085083,4.965720482822767,4.8329397246548185,RMNP,2018,49793
6688,4181,452000_4449000,7.9121408318620565,2.957015363197805,4.0601099003066805,2.468691208093361,RMNP,2018,86351
6689,4182,452000_4453000,7.338841844606067,2.6004502474476268,4.640710670645919,3.6590674382764785,RMNP,2018,85159
6690,4183,452000_4455000,7.333495520927394,2.2571094155936473,3.8011188263471674,1.854467927649052,RMNP,2018,112332
6691,4184,452000_4456000,8.57728321298405,2.8369664902274607,4.2794060595654555,3.2376878431926213,RMNP,2018,103209
6692,4185,452000_4460000,7.150939706899058,1.9459303552816658,4.244817908782304,2.9892051837748967,RMNP,2018,95886
6693,4186,453000_3102000,10.429763576947488,4.940241480893515,17.106779893508286,15.652710218702188,DSNY,2019,30617
6694,4187,453000_3104000,11.298766984955527,5.2638960572365265,20.138896621522708,16.630755716775035,DSNY,2019,42011
6695,4187,453000_3104000,11.298766984955527,5.2638960572365265,20.138896621522708,16.630755716775035,DSNY,2018,29116
6696,4188,453000_3107000,9.98597026282611,3.8406740756147837,16.065306656158292,13.281915552733714,DSNY,2018,26197
6697,4188,453000_3107000,9.98597026282611,3.8406740756147837,16.065306656158292,13.281915552733714,DSNY,2019,37278
6698,4189,453000_3109000,9.521560861562492,4.023028870457995,18.71846283730852,18.306130396735437,DSNY,2019,19345
6699,4189,453000_3109000,9.521560861562492,4.023028870457995,18.71846283730852,18.306130396735437,DSNY,2018,13820
6700,4190,453000_3112000,5.871646358963091,2.2687679482323846,24.049698516303565,24.76636908026698,DSNY,2019,5478
6701,4190,453000_3112000,5.871646358963091,2.2687679482323846,24.049698516303565,24.76636908026698,DSNY,2018,2947
6702,4191,453000_3113000,8.024444696063116,4.811440934820601,19.00597976875965,20.323748656132242,DSNY,2019,4179
6703,4191,453000_3113000,8.024444696063116,4.811440934820601,19.00597976875965,20.323748656132242,DSNY,2018,2741
6704,4192,453000_4429000,8.000757808213859,2.4714012658803375,5.054476637818402,6.374152396953469,NIWO,2018,105207
6705,4192,453000_4429000,8.000757808213859,2.4714012658803375,5.054476637818402,6.374152396953469,NIWO,2019,99183
6706,4193,453000_4430000,8.658485563971254,2.4531089344269352,4.464232502881675,3.0435686704146208,NIWO,2018,121259
6707,4193,453000_4430000,8.658485563971254,2.4531089344269352,4.464232502881675,3.0435686704146208,NIWO,2019,118566
6708,4194,453000_4435000,6.167336379394225,2.373636430942916,3.661364284398503,2.305995991546367,NIWO,2019,79904
6709,4194,453000_4435000,6.167336379394225,2.373636430942916,3.661364284398503,2.305995991546367,NIWO,2018,80026
6710,4195,453000_4444000,8.056500538391992,3.00575098418491,5.253506439721413,4.067379198219645,RMNP,2018,82069
6711,4196,453000_4445000,8.21091431935216,2.52156430497385,3.774531940306564,2.809224093736309,RMNP,2018,129022
6712,4197,453000_4448000,7.664266643580015,3.0242207906847405,4.242514281856517,2.8442979220095244,RMNP,2018,103278
6713,4198,453000_4450000,7.149684878413624,2.511347022740797,6.769156648757014,9.098239061234901,RMNP,2018,59643
6714,4199,453000_4453000,7.208194772119209,2.53000127370697,5.46286312832441,4.9138337078446925,RMNP,2018,73989
6715,4200,453000_4455000,7.928630977325483,2.537777544225498,4.577207372532899,3.835253350782193,RMNP,2018,85561
6716,4201,453000_4456000,9.377564652866115,2.9710884501834136,4.789699542070868,3.801972122404859,RMNP,2018,89530
6717,4202,453000_4457000,8.402998377964037,2.890046853222113,5.615045020985556,4.652820550132643,RMNP,2018,71078
6718,4203,453000_4458000,8.155922455372137,2.80416951291478,5.888678367170185,5.540079352933683,RMNP,2018,56294
6719,4204,453000_4459000,7.374469238883269,2.840896912935496,8.305204818325597,8.103276019827861,RMNP,2018,24656
6720,4205,453000_4460000,8.47133186700468,2.789364458847566,5.665101509938121,5.603862446884241,RMNP,2018,54970
6721,4206,454000_3103000,11.667641001424327,4.776386151111154,16.697294232004726,14.895027318022725,DSNY,2019,30860
6722,4207,454000_3108000,10.238957313600292,3.9878542332435583,13.45094338799115,15.255529347396473,DSNY,2018,19090
6723,4207,454000_3108000,10.238957313600292,3.9878542332435583,13.45094338799115,15.255529347396473,DSNY,2019,26819
6724,4208,454000_3111000,11.673404986918761,5.405538368071529,16.99162101858186,17.393507808933336,DSNY,2018,12763
6725,4208,454000_3111000,11.673404986918761,5.405538368071529,16.99162101858186,17.393507808933336,DSNY,2019,18162
6726,4209,454000_3112000,7.356975585619647,2.860189707275123,17.981752065308463,17.436091375773945,DSNY,2018,9059
6727,4209,454000_3112000,7.356975585619647,2.860189707275123,17.981752065308463,17.436091375773945,DSNY,2019,11882
6728,4210,454000_3113000,7.280669378058005,3.010240118454568,17.818773232411736,17.060145376080694,DSNY,2019,12471
6729,4210,454000_3113000,7.280669378058005,3.010240118454568,17.818773232411736,17.060145376080694,DSNY,2018,8405
6730,4211,454000_3114000,7.24131032072818,3.3334572820277657,16.14795382425533,16.192812890662402,DSNY,2019,9139
